luogo_di_residenza,n_clienti,lat,lon,n_polizze_casa,penetrazione_casa,n_polizze_salute,penetrazione_salute,NDVI_mean,protection_gap_casa,protection_gap_salute,valore_immobiliare_medio,pg_casa_norm,pg_salute_norm,aff_norm,ndvi_norm,potential_score_casa,potential_score_salute
mondavio,1,40.98139643872528,11.557182456167906,0.0,0.0,1.0,1.0,0.0,1.0,0.0,185740.4988065582,1.0,0.0,0.127242741907766,0.0,0.0,0.0
mondolfo,1,42.50601322906439,11.123007802985365,1.0,1.0,1.0,1.0,0.0,0.0,0.0,520111.9322223307,0.0,0.0,0.6237752417494261,0.0,0.0,0.0
mondonuovo,1,42.32513092784424,10.435526464124663,1.0,1.0,1.0,1.0,0.0,0.0,0.0,576546.0762955328,0.0,0.0,0.7075784134104705,0.0,0.0,0.0
monesiglio,1,42.63560722629943,13.956501276434931,1.0,1.0,0.0,0.0,0.3614510440708878,0.0,1.0,285721.23959357385,0.0,1.0,0.2757114273210582,0.39823023485020165,0.0,0.5651494066114899
monfalcone,1,42.093144997201,10.466991611075182,0.0,0.0,0.0,0.0,0.0,1.0,1.0,112108.85319677489,1.0,1.0,0.01790174740773665,0.0,0.0,0.0
monghidoro,1,43.605036831186254,10.65568104818778,0.0,0.0,0.0,0.0,0.4973697843831,1.0,1.0,139941.13371316588,1.0,1.0,0.05923192827852294,0.5479792887344129,0.3797690692703025,0.3797690692703025
mongiardino ligure,1,40.78493712675142,12.76030141675519,1.0,1.0,0.0,0.0,0.0,0.0,1.0,419454.58350903227,0.0,1.0,0.4743018119367159,0.0,0.0,0.0
moniga del garda,1,40.500355639345614,10.519131862890443,1.0,1.0,1.0,1.0,0.0,0.0,0.0,472908.2739061769,0.0,0.0,0.5536790908134478,0.0,0.0,0.0
montabone,1,42.04775452272772,12.108030498326135,1.0,1.0,1.0,1.0,0.6444101504622933,0.0,0.0,196339.2385733413,0.0,0.0,0.1429815826867516,0.7099816414090196,0.0,0.0
montafia,1,41.90635271567854,13.855235878484,0.0,0.0,1.0,1.0,0.821190750680429,1.0,0.0,153685.60065290495,1.0,0.0,0.07964208849724505,0.9047504243372578,0.4588265613659617,0.0
montagna in valtellina,2,41.955370580623466,10.557046340448395,0.0,0.0,1.0,0.5,0.0,1.0,0.5,320270.33513958915,1.0,0.5,0.32701589613732923,0.0,0.0,0.0
montagnana val di pesa,1,42.90668396828129,11.219004381544533,1.0,1.0,0.0,0.0,0.7852470371474489,0.0,1.0,246521.5443026254,0.0,1.0,0.21750094415563878,0.8651492841097591,0.0,0.6146905754813655
montagnano,1,42.40410350995476,11.309506720461597,1.0,1.0,0.0,0.0,0.0892120453947754,0.0,1.0,253696.7291632878,0.0,1.0,0.22815589885465665,0.09828975284979592,0.0,0.40361858834159947
montagnareale,1,42.51473733369842,13.658115054547457,0.0,0.0,1.0,1.0,0.6523522146377462,1.0,0.0,248739.24589457404,1.0,0.0,0.22079417080512906,0.7187318446071205,0.5949899889016903,0.0
montalbano di santarcangelo di romagna,2,41.451701233745254,12.956150758305725,1.0,0.5,0.0,0.0,0.354302279534215,0.5,1.0,472290.850051022,0.5,1.0,0.5527622331527017,0.3903540529245252,0.49038621060205073,0.693510829834169
montalbano elicona,1,40.98724698061614,13.918882573815242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,532254.244803814,1.0,1.0,0.6418062462474866,0.0,0.0,0.0
montaldeo,1,43.18970408642771,12.633807338633702,1.0,1.0,1.0,1.0,0.7214224416319979,0.0,0.0,392415.10395481554,0.0,0.0,0.4341489189687983,0.7948302628252268,0.0,0.0
montaldo bormida,1,42.893791271400005,10.036216646321485,0.0,0.0,1.0,1.0,0.0,1.0,0.0,336697.8683801651,1.0,0.0,0.3514103369627588,0.0,0.0,0.0
montaldo di mondovi',1,41.96646350046733,11.893887083122262,1.0,1.0,0.0,0.0,0.0,0.0,1.0,530292.3213439742,0.0,1.0,0.6388928431793456,0.0,0.0,0.0
montale rangone,1,42.83921885308949,13.802368052303754,0.0,0.0,1.0,1.0,0.4911896725767928,1.0,0.0,229433.88171512005,1.0,0.0,0.19212622917370809,0.5411703241003434,0.5391911960325875,0.0
montallese,2,41.752314668237105,11.915077851994308,1.0,0.5,2.0,1.0,0.0,0.5,0.0,252473.09143596693,0.5,0.0,0.2263388300535318,0.0,0.0,0.0
montalto,1,42.14943099690751,11.87697978348216,0.0,0.0,0.0,0.0,0.5739565708962301,1.0,1.0,232952.60648469767,1.0,1.0,0.19735143991687779,0.6323591085740384,0.5607442714647626,0.5607442714647626
montalto di castro,1,43.78652698386135,11.564912885133932,0.0,0.0,0.0,0.0,0.8331155942374284,1.0,1.0,380727.440737496,1.0,1.0,0.4167930564319799,0.9178886717656549,0.7560214969902022,0.7560214969902022
montalto ligure,1,41.8921405003348,13.208250237243211,1.0,1.0,1.0,1.0,0.871218235479896,0.0,0.0,414525.5721770673,0.0,0.0,0.4669823639401963,0.9598684198374988,0.0,0.0
montanara,2,41.20088912536617,11.652848178844739,2.0,1.0,0.0,0.0,0.0,0.0,1.0,347446.56105024123,0.0,1.0,0.3673718537316458,0.0,0.0,0.0
montanaro,1,43.02649115235978,11.238212677610605,1.0,1.0,1.0,1.0,0.7776334729270518,0.0,0.0,101962.94458190004,0.0,0.0,0.0028353485941614207,0.8567610071431522,0.0,0.0
montanaso lombardo,1,41.592348712944926,10.10578761039067,0.0,0.0,0.0,0.0,0.0,1.0,1.0,562510.1782250963,1.0,1.0,0.6867354858755377,0.0,0.0,0.0
montano antilia,1,40.91767470606285,10.630881268333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,247656.48071712337,0.0,0.0,0.21918629391562047,0.0,0.0,0.0
montano lucino,1,43.21070325010515,10.558107122238678,1.0,1.0,1.0,1.0,0.6208936230849621,0.0,0.0,452966.63216789055,0.0,0.0,0.5240662942832313,0.6840722067180546,0.0,0.0
montappone,1,41.92450276726738,11.333471352466251,1.0,1.0,0.0,0.0,0.0,0.0,1.0,108814.2427306472,0.0,1.0,0.013009340320087054,0.0,0.0,0.0
monte antico,1,40.41013815245058,12.450371233103509,1.0,1.0,1.0,1.0,0.0,0.0,0.0,529429.3188450765,0.0,0.0,0.6376113079005394,0.0,0.0,0.0
monte antico scalo,1,42.83088540107011,10.248812904658813,0.0,0.0,1.0,1.0,0.0,1.0,0.0,148328.35364124033,1.0,0.0,0.07168672214373402,0.0,0.0,0.0
monte argentario,1,42.02964775487124,13.496890098740703,1.0,1.0,1.0,1.0,0.5476767071034716,0.0,0.0,275056.03032350907,0.0,0.0,0.25987388113446486,0.6034051561600318,0.0,0.0
monte castello di vibio,1,41.21796169741612,13.931787518218805,0.0,0.0,1.0,1.0,0.5955368605605008,1.0,0.0,379837.6799341778,1.0,0.0,0.415471785797645,0.6561352850773562,0.706254356409917,0.0
monte cremasco,1,41.43448632781437,13.645356760314524,1.0,1.0,0.0,0.0,0.4991261941856093,0.0,1.0,182301.5668604432,0.0,1.0,0.12213602134092084,0.5499144207519299,0.0,0.47218496262560966
monte di procida,1,43.28339603705251,11.125909209803677,1.0,1.0,0.0,0.0,0.7075392453065704,0.0,1.0,147950.94980234667,0.0,1.0,0.07112628769016424,0.7795343918522766,0.0,0.4305029171963413
monte giberto,1,43.63306354386661,10.95824756266789,1.0,1.0,0.0,0.0,0.4798804648457206,0.0,1.0,292965.45468798064,0.0,1.0,0.28646889004289255,0.5287103560781419,0.0,0.6050159206874449
monte oliveto maggiore,1,40.01760643601514,10.001320637037908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107182.22644624914,1.0,1.0,0.010585840449908738,0.0,0.0,0.0
monte ortobene,1,40.47022899648375,13.960890138460297,0.0,0.0,1.0,1.0,0.0,1.0,0.0,252737.19480304047,1.0,0.0,0.22673101638275858,0.0,0.0,0.0
monte romano,1,41.42818635566034,12.15255259736619,1.0,1.0,0.0,0.0,0.0,0.0,1.0,104868.24450286607,0.0,1.0,0.007149640092721582,0.0,0.0,0.0
monte san biagio,2,42.7994649841926,12.588761862566857,0.0,0.0,1.0,0.5,0.673663397586631,1.0,0.5,253654.87264944983,1.0,0.5,0.22809374306808627,0.7422115316349592,0.6046994187694508,0.4275870595914425
monte san marino,1,42.03601378193047,13.551272459859996,1.0,1.0,0.0,0.0,0.555659185994028,0.0,1.0,158642.5013991477,0.0,1.0,0.08700295151671975,0.6121998864434768,0.0,0.4357514538225786
monte san martino,1,42.816319072396894,10.851856646035642,0.0,0.0,1.0,1.0,0.8206148224809238,1.0,0.0,127322.7870509057,1.0,0.0,0.04049402609568301,0.9041158929784251,0.3745088700757681,0.0
monte san pietro,2,42.3472705687231,11.337746303510745,0.0,0.0,2.0,1.0,0.0,1.0,0.0,434890.0092019094,1.0,0.0,0.4972229999913021,0.0,0.0,0.0
monte san vito,1,41.74944516625046,10.301376470292604,1.0,1.0,1.0,1.0,0.0,0.0,0.0,326644.0602713195,0.0,0.0,0.3364807048999441,0.0,0.0,0.0
monte sant'angelo,1,41.57156918332472,11.99876241154448,1.0,1.0,0.0,0.0,0.0,0.0,1.0,131884.79610863636,0.0,1.0,0.04726848567973089,0.0,0.0,0.0
monte santa maria tiberina,2,40.949868300597686,11.491891186299696,2.0,1.0,1.0,0.5,0.0,0.0,0.5,415009.76042983704,0.0,0.5,0.46770137034898485,0.0,0.0,0.0
monte urano,1,42.95972500588163,12.647286391956428,0.0,0.0,0.0,0.0,0.4272213002937823,1.0,1.0,230786.8906520703,1.0,1.0,0.19413541070847348,0.47069289614677406,0.5259917790355223,0.5259917790355223
monte vidon combatte,1,40.25550313544756,11.42567142063115,1.0,1.0,1.0,1.0,0.0,0.0,0.0,341759.4053285481,0.0,0.0,0.3589265819013523,0.0,0.0,0.0
monte vidon corrado,2,41.75303848297635,12.40798473670925,2.0,1.0,1.0,0.5,0.7644908836300958,0.0,0.5,208402.22719434963,0.0,0.5,0.1608947932572938,0.8422811031336895,0.0,0.39494717400620954
montebamboli,1,40.1447391901317,10.97464405016738,1.0,1.0,0.0,0.0,0.0,0.0,1.0,266141.24269269407,0.0,1.0,0.24663566355508812,0.0,0.0,0.0
montebello,1,41.15677260786348,13.235910998454834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,411357.86026819295,1.0,1.0,0.4622783977645458,0.0,0.0,0.0
montebello della battaglia,1,41.30058978492461,12.530860497203967,1.0,1.0,1.0,1.0,0.0,0.0,0.0,191752.5899530713,0.0,0.0,0.13617053402134086,0.0,0.0,0.0
montebello di bertona,1,42.726104119546605,12.72043879373311,2.0,2.0,1.0,1.0,0.6488131433430643,0.0,0.0,489405.3535849441,0.0,0.0,0.5781768062112815,0.7148326576606405,0.0,0.0
montebuono,1,43.69077993581747,11.504660441724312,1.0,1.0,0.0,0.0,0.6998004715647451,0.0,1.0,128482.58616596862,0.0,1.0,0.042216296290937004,0.7710081647595275,0.0,0.3673295224434853
montecalvo in foglia,2,42.66415106350904,11.755019788005473,0.0,0.0,1.0,0.5,0.5508618842047535,1.0,0.5,270111.63475657545,1.0,0.5,0.2525315879667263,0.6069144386642322,0.598852968688398,0.42345299509326145
montecalvo irpino,1,40.35408926085891,12.435996444207714,1.0,1.0,0.0,0.0,0.0,0.0,1.0,260361.239801554,0.0,1.0,0.23805251619913215,0.0,0.0,0.0
montecalvo versiggia,1,41.556806714936656,10.043350605921194,0.0,0.0,1.0,1.0,0.0,1.0,0.0,459003.1769087108,1.0,0.0,0.5330303993203935,0.0,0.0,0.0
montecarlo,1,42.13866701957153,11.690133419539908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,377058.31975504657,1.0,1.0,0.41134451139622097,0.0,0.0,0.0
montecastelli pisano,1,41.53951784353726,13.13093936542811,1.0,1.0,0.0,0.0,0.731143385869939,0.0,1.0,295043.3309541374,0.0,1.0,0.2895544798800888,0.8055403547459512,0.0,0.6602927776715585
montecatini alto,1,40.60198199229034,12.01428029761422,1.0,1.0,1.0,1.0,0.0,0.0,0.0,154294.92638793588,0.0,0.0,0.08054692066948556,0.0,0.0,0.0
montecatini val di cecina,1,42.63111362895271,12.324489599716223,1.0,1.0,1.0,1.0,0.7650343310479566,0.0,0.0,128626.050866767,0.0,0.0,0.042429337476300094,0.8428798486523247,0.0,0.0
montecatini val di nievole,1,43.73543518314296,13.239154114752418,1.0,1.0,0.0,0.0,0.0,0.0,1.0,236051.41629832063,0.0,1.0,0.2019530883518948,0.0,0.0,0.0
montecchio emilia,2,40.59245094715719,10.474293303231455,1.0,0.5,1.0,0.5,0.0,0.5,0.5,199541.9997866669,0.5,0.5,0.14773759612786108,0.0,0.0,0.0
montechiaro denice,1,43.24980452688238,12.247255521353235,0.0,0.0,0.0,0.0,0.780771950332512,1.0,1.0,187592.09132553497,1.0,1.0,0.12999230652440733,0.860218838057602,0.5261348685056386,0.5261348685056386
montechiarugolo,1,41.93596300133016,12.807449707296865,1.0,1.0,1.0,1.0,0.5673914292125352,0.0,0.0,342824.91765082383,0.0,0.0,0.3605088387693719,0.6251259356245922,0.0,0.0
montecompatri,1,42.78271065286136,13.063137170862898,0.0,0.0,0.0,0.0,0.801478228617744,1.0,1.0,262637.1455202885,1.0,1.0,0.24143217439655357,0.8830320687832114,0.6368451400427755,0.6368451400427755
montecopiolo,1,43.7726525114134,13.536280437662924,0.0,0.0,0.0,0.0,0.0,1.0,1.0,144253.10540576998,1.0,1.0,0.06563508916431826,0.0,0.0,0.0
montecorvino rovella,1,42.817694485909946,11.968466628343446,0.0,0.0,1.0,1.0,0.6933829261089435,1.0,0.0,575996.5018467786,1.0,0.0,0.7067623102759969,0.7639376065858886,0.8538736121313649,0.0
montecuccolo,1,43.350250938705294,11.455300163190882,1.0,1.0,0.0,0.0,0.6077098330667086,0.0,1.0,299263.89495259017,0.0,1.0,0.29582190282195137,0.6695469096375593,0.0,0.6404206098857983
montedivalli,2,42.03871988456865,11.348927558715157,2.0,1.0,1.0,0.5,0.0,0.0,0.5,177953.1212848555,0.0,0.5,0.11567869772922583,0.0,0.0,0.0
montefiore dell'aso,1,42.21082830287418,11.586214727959852,1.0,1.0,0.0,0.0,0.0,0.0,1.0,293413.6324142335,0.0,1.0,0.2871344217975535,0.0,0.0,0.0
montefranco,1,40.7663717829393,13.67295634670175,1.0,1.0,1.0,1.0,0.0,0.0,0.0,178230.73367077898,0.0,0.0,0.1160909445846508,0.0,0.0,0.0
montefranco in venosta,1,41.19625723843537,11.436655754535812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,139812.3544426899,1.0,1.0,0.059040694558452955,0.0,0.0,0.0
montefusco,1,41.18859727475596,11.929445665858958,0.0,0.0,1.0,1.0,0.0,1.0,0.0,279216.88070299843,1.0,0.0,0.26605263097349796,0.0,0.0,0.0
montegioco,1,41.83169831944359,12.277340807104377,0.0,0.0,0.0,0.0,0.2550586110305708,1.0,1.0,193256.1121766491,1.0,1.0,0.13840322370004401,0.281011916378225,0.42863616345448086,0.42863616345448086
montegiordano marina,1,43.76254620322497,10.806818229545769,1.0,1.0,1.0,1.0,0.5509731282692532,0.0,0.0,516945.3931592983,0.0,0.0,0.619073017218006,0.60703700228843,0.0,0.0
montegiorgio,1,41.11840573058053,10.509632286781716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,299843.69664673135,1.0,1.0,0.29668289259510094,0.0,0.0,0.0
montegonzi,1,41.43984609953262,12.557355054005622,1.0,1.0,1.0,1.0,0.0,0.0,0.0,123891.34331358202,0.0,0.0,0.03539842531557474,0.0,0.0,0.0
montegridolfo,1,41.80156030562373,12.58669101263962,1.0,1.0,1.0,1.0,0.2796872367329851,0.0,0.0,214861.94336516503,0.0,0.0,0.17048729637813986,0.30814661015873773,0.0,0.0
montegrosso d'asti,1,43.7459733252409,13.302139366081663,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110844.84845206069,0.0,1.0,0.016024734681819208,0.0,0.0,0.0
montegrotto terme,1,40.55020844590056,13.993075904816276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,209129.30334996973,1.0,1.0,0.1619744816069753,0.0,0.0,0.0
monteguidi,1,42.16563042939034,10.616580172713949,1.0,1.0,0.0,0.0,0.0,0.0,1.0,188190.12299779803,0.0,1.0,0.13088036732009148,0.0,0.0,0.0
monteguiduccio,1,42.74974744376347,11.301673122730431,1.0,1.0,1.0,1.0,0.6993485481004762,0.0,0.0,530356.3318202079,0.0,0.0,0.638987896998554,0.7705102561484934,0.0,0.0
montelaterone,1,40.12977378418875,12.634870554908089,0.0,0.0,1.0,1.0,0.0,1.0,0.0,365539.4240829213,1.0,0.0,0.39423926408167614,0.0,0.0,0.0
monteleone di spoleto,1,40.464555840802106,13.823675315821276,1.0,1.0,0.0,0.0,0.0,0.0,1.0,492916.2818707884,0.0,1.0,0.5833904393877958,0.0,0.0,0.0
monteleone sabino,1,40.24909242352754,12.050010595081329,1.0,1.0,1.0,1.0,0.0,0.0,0.0,252322.7784129265,0.0,0.0,0.22611561929558344,0.0,0.0,0.0
montelparo,1,41.857481280728166,12.064498336809947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,167831.0158507573,0.0,0.0,0.10064764599280512,0.0,0.0,0.0
montelupone,2,42.18417774754194,13.582003340764874,2.0,1.0,1.0,0.5,0.8584951386848197,0.0,0.5,200915.58634550514,0.0,0.5,0.14977733487241104,0.9458506934874503,0.0,0.3956246553662181
montemaggiore belsito,1,43.30978294391845,10.098654753192044,1.0,1.0,0.0,0.0,0.0,0.0,1.0,453892.4939121533,0.0,1.0,0.5254411738346638,0.0,0.0,0.0
montemartano,1,41.57821111357458,10.401277996773118,0.0,0.0,1.0,1.0,0.0,1.0,0.0,202565.93111394453,1.0,0.0,0.15222805204373974,0.0,0.0,0.0
montemarzo,1,41.19143759356084,13.120192348160174,1.0,1.0,1.0,1.0,0.0,0.0,0.0,326749.6739649688,0.0,0.0,0.33663753836741317,0.0,0.0,0.0
montemarzo d'asti,1,42.35624061410117,12.198737023412946,1.0,1.0,1.0,1.0,0.851678473398463,0.0,0.0,382493.8457940022,0.0,0.0,0.4194161199798439,0.9383404033322262,0.0,0.0
montemitro,1,40.760615451650445,12.708162740590868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,182075.71987219533,1.0,1.0,0.12180064469552127,0.0,0.0,0.0
montenero,1,42.86904750346302,12.328280524496892,1.0,1.0,0.0,0.0,0.7020479859346136,0.0,1.0,262244.25539002067,0.0,1.0,0.2408487432207736,0.773484373336107,0.0,0.6197458455314302
montenero sabino,1,42.32716505911084,12.088294284549333,1.0,1.0,1.0,1.0,0.6246986145468739,0.0,0.0,192865.02137100248,0.0,0.0,0.13782246447247168,0.688264372346944,0.0,0.0
montepagano,1,43.436185318826624,10.306909487712824,0.0,0.0,1.0,1.0,0.0,1.0,0.0,478259.6013128324,1.0,0.0,0.5616256667142481,0.0,0.0,0.0
montepescali stazione,1,43.20958412221453,13.445672184382069,1.0,1.0,1.0,1.0,0.3956457959829182,0.0,0.0,239223.1977357082,0.0,0.0,0.2066630976668925,0.43590444912609566,0.0,0.0
montepiano,1,41.09898012976009,12.317454469306188,0.0,0.0,1.0,1.0,0.0,1.0,0.0,210874.3665988761,1.0,0.0,0.16456585315002176,0.0,0.0,0.0
montepulciano stazione,1,40.71309923328816,13.697720367137048,2.0,2.0,2.0,2.0,0.0,0.0,0.0,302683.38245839253,0.0,0.0,0.3008997489228835,0.0,0.0,0.0
montereggio di mulazzo,1,41.81622129043819,13.204839600974516,0.0,0.0,0.0,0.0,0.798107316215641,1.0,1.0,143119.59286421075,1.0,1.0,0.0639518538169899,0.8793181516163664,0.4271546604976396,0.4271546604976396
monterocchetta,1,40.8936501797185,10.323387206573017,1.0,1.0,0.0,0.0,0.0,0.0,1.0,233141.3933638693,0.0,1.0,0.1976317833065472,0.0,0.0,0.0
monterosso grana,1,43.25588107802408,12.460877752924045,1.0,1.0,0.0,0.0,0.8024815896783486,0.0,1.0,298011.2912684818,0.0,1.0,0.2939618203614745,0.884137526126214,0.0,0.6757580737788917
monterotondo,1,42.1948784223322,11.924268763389897,0.0,0.0,1.0,1.0,0.8335039683561923,1.0,0.0,251403.5144235397,1.0,0.0,0.2247505372310008,0.9183165646132815,0.6282155833580101,0.0
monterubiaglio,1,40.25617409545915,13.449736520564628,0.0,0.0,0.0,0.0,0.0,1.0,1.0,129188.94669200282,1.0,1.0,0.04326522249314973,0.0,0.0,0.0
montesanto,1,42.6475622188036,12.201721551788484,0.0,0.0,0.0,0.0,0.4240452949882905,1.0,1.0,226656.55914300744,1.0,1.0,0.188001980563382,0.46719371870784143,0.5201733836896034,0.5201733836896034
montescheno,1,40.89236007378143,10.226062763187027,1.0,1.0,1.0,1.0,0.0,0.0,0.0,598798.1501485964,0.0,0.0,0.7406221388987787,0.0,0.0,0.0
montese,2,43.065791954113116,11.891806724575144,0.0,0.0,0.0,0.0,0.5403206178342079,1.0,1.0,194859.99049153572,1.0,1.0,0.1407849394494939,0.5953005533228536,0.5006268251604746,0.5006268251604746
montesilvano colle,1,42.36452121303407,10.744543591013391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,229974.5793951542,1.0,0.0,0.19292915054765247,0.0,0.0,0.0
montesilvano marina,1,43.34523950006269,11.632772327269672,0.0,0.0,1.0,1.0,0.777421869229577,1.0,0.0,456580.5057374566,1.0,0.0,0.5294327984109242,0.8565278718637753,0.8011088927195524,0.0
montesolaro,1,41.43504626986455,13.658660429694995,1.0,1.0,0.0,0.0,0.4447975153863397,0.0,1.0,200647.64651392284,0.0,1.0,0.14937945149755563,0.49005756635288383,0.0,0.4901586576024722
monteu da po,1,40.58436279909235,12.529603580540789,0.0,0.0,0.0,0.0,0.0,1.0,1.0,485217.4468143973,1.0,1.0,0.5719578783661574,0.0,0.0,0.0
montevecchio,2,41.2690799458894,12.389199370045596,2.0,1.0,0.0,0.0,0.0,0.0,1.0,212023.226552206,0.0,1.0,0.16627187898711995,0.0,0.0,0.0
monteverde di boiano,1,41.25512857322291,10.567377590467942,1.0,1.0,1.0,1.0,0.0,0.0,0.0,214980.09083114416,0.0,0.0,0.17066274215720445,0.0,0.0,0.0
montevitozzo,1,42.87076924216533,10.572625246656289,1.0,1.0,0.0,0.0,0.0,0.0,1.0,145458.63820222174,0.0,1.0,0.06742527263468366,0.0,0.0,0.0
montezemolo,1,40.81726553359588,12.031220255835116,0.0,0.0,0.0,0.0,0.0,1.0,1.0,258488.54667768208,1.0,1.0,0.23527161775714056,0.0,0.0,0.0
monti d'arena,1,42.750888169722245,12.890827830792912,0.0,0.0,0.0,0.0,0.7441105495499,1.0,1.0,175137.33792252513,1.0,1.0,0.11149733588970541,0.8198269828310512,0.49764974832016057,0.49764974832016057
monticchiello,1,40.62951405947547,12.68389883794314,1.0,1.0,1.0,1.0,0.0,0.0,0.0,495121.635049576,0.0,0.0,0.5866653289790233,0.0,0.0,0.0
monticchio,1,41.36989022494332,12.269757005057892,0.0,0.0,1.0,1.0,0.0,1.0,0.0,298162.631168534,1.0,0.0,0.29418655600390375,0.0,0.0,0.0
monticchio di massa lubrense,1,42.9356814811508,11.644188774224231,0.0,0.0,0.0,0.0,0.7770551625570028,1.0,1.0,205647.17430049743,1.0,1.0,0.15680361451452293,0.8561238512177269,0.5560503777705944,0.5560503777705944
monticelli brusati,1,41.2866799586382,13.392168358405936,0.0,0.0,1.0,1.0,0.3060774077424611,1.0,0.0,223738.63565119373,1.0,0.0,0.1836689434048655,0.33722209402088843,0.4839426769366906,0.0
monticello brianza,1,41.55138039874339,10.40430596948697,1.0,1.0,1.0,1.0,0.0,0.0,0.0,218280.01485778653,0.0,0.0,0.17556303973794568,0.0,0.0,0.0
monticello di fara,1,42.29546339870839,12.264073699551284,0.0,0.0,1.0,1.0,0.7950196730871083,1.0,0.0,390495.9152413314,1.0,0.0,0.4312989758386708,0.8759163275840971,0.7567040396476825,0.0
montichiari,1,43.83245411559728,10.25521897639174,0.0,0.0,1.0,1.0,0.4330574612313549,1.0,0.0,440354.1362252606,1.0,0.0,0.5053370802601848,0.47712291143907265,0.7027492720350113,0.0
montiggl,1,41.17162270193344,12.924524435857697,1.0,1.0,0.0,0.0,0.0,0.0,1.0,188106.22548045107,0.0,1.0,0.1307557817847985,0.0,0.0,0.0
montignano,1,42.27881852814164,10.886373721757789,1.0,1.0,0.0,0.0,0.0,0.0,1.0,462934.4490268054,0.0,1.0,0.5388682316747148,0.0,0.0,0.0
montirone,1,41.89513344923129,12.593990390188816,0.0,0.0,0.0,0.0,0.2420432370909989,1.0,1.0,100053.58401846164,1.0,1.0,0.0,0.26667217243325414,0.0,0.0
montocchio,1,41.85070242026158,13.92394951265074,0.0,0.0,0.0,0.0,0.6545359029440211,1.0,1.0,275646.0099137084,1.0,1.0,0.26074998480691275,0.7211377325449541,0.6258509726879763,0.6258509726879763
montodine,1,43.6771937535107,13.111569903332615,0.0,0.0,0.0,0.0,0.5100892199478775,1.0,1.0,264589.4469270705,1.0,1.0,0.24433128897715975,0.5619929813083095,0.5839019211749897,0.5839019211749897
montopoli di sabina,1,40.13670235616435,11.278608249021202,0.0,0.0,0.0,0.0,0.0,1.0,1.0,292884.32703901327,1.0,1.0,0.28634841768693636,0.0,0.0,0.0
monzoro,1,40.73538290755719,13.765644725674004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132244.3304608615,1.0,1.0,0.04780238443078633,0.0,0.0,0.0
moraduccio di valsalva,1,41.217230367283456,10.34583002848061,0.0,0.0,0.0,0.0,0.0,1.0,1.0,101697.63580405174,1.0,1.0,0.002441372262663183,0.0,0.0,0.0
moranego,1,42.85282753313047,10.796861099576212,0.0,0.0,0.0,0.0,0.5411650904035122,1.0,1.0,268157.12951849145,1.0,1.0,0.24962920075647463,0.5962309545905081,0.5946638247134054,0.5946638247134054
morano,1,42.67560042247448,12.62009878562036,0.0,0.0,1.0,1.0,0.7482695464280052,1.0,0.0,240614.3667578504,1.0,0.0,0.20872894589205357,0.8244091754424088,0.6013168410840583,0.0
moransengo,1,42.02132813334352,12.59083629916092,1.0,1.0,1.0,1.0,0.3249039589534387,0.0,0.0,429340.9041868151,0.0,0.0,0.4889827297119849,0.35796432739702605,0.0,0.0
morbello,1,43.02711922791415,13.3477574331642,0.0,0.0,0.0,0.0,0.6749211725007307,1.0,1.0,101270.45082715226,1.0,1.0,0.0018070141708014652,0.7435972905299658,0.1416954899511423,0.1416954899511423
morciano di leuca,1,41.42689267723563,12.369931975606386,1.0,1.0,1.0,1.0,0.0,0.0,0.0,172806.4024854171,0.0,0.0,0.10803596005465425,0.0,0.0,0.0
morciano di romagna,2,42.093532241687555,12.261885721368351,1.0,0.5,1.0,0.5,0.1475808155042996,0.5,0.5,347383.34505086794,0.5,0.5,0.3672779796890036,0.16259779514189288,0.3640880290212996,0.3640880290212996
